"Time Stamp","Time Zone","Name","PTID","Load"
"05/14/2021 00:00:00","EDT","CAPITL",61757,1049.9374
"05/14/2021 00:00:00","EDT","CENTRL",61754,1430.3639
"05/14/2021 00:00:00","EDT","DUNWOD",61760,500.4809
"05/14/2021 00:00:00","EDT","GENESE",61753,859.3193
"05/14/2021 00:00:00","EDT","HUD VL",61758,812.1303
"05/14/2021 00:00:00","EDT","LONGIL",61762,1714.166
"05/14/2021 00:00:00","EDT","MHK VL",61756,672.5979
"05/14/2021 00:00:00","EDT","MILLWD",61759,229.0606
"05/14/2021 00:00:00","EDT","N.Y.C.",61761,4221.6196
"05/14/2021 00:00:00","EDT","NORTH",61755,538.0243
"05/14/2021 00:00:00","EDT","WEST",61752,1437.4865
"05/14/2021 00:05:00","EDT","CAPITL",61757,1050.2019
"05/14/2021 00:05:00","EDT","CENTRL",61754,1435.05
"05/14/2021 00:05:00","EDT","DUNWOD",61760,498.9799
"05/14/2021 00:05:00","EDT","GENESE",61753,850.0378
"05/14/2021 00:05:00","EDT","HUD VL",61758,810.5854
"05/14/2021 00:05:00","EDT","LONGIL",61762,1698.0552
"05/14/2021 00:05:00","EDT","MHK VL",61756,660.3512
"05/14/2021 00:05:00","EDT","MILLWD",61759,219.5385
"05/14/2021 00:05:00","EDT","N.Y.C.",61761,4211.314
"05/14/2021 00:05:00","EDT","NORTH",61755,538.0441
"05/14/2021 00:05:00","EDT","WEST",61752,1429.4448
"05/14/2021 00:10:00","EDT","CAPITL",61757,1030.8141
"05/14/2021 00:10:00","EDT","CENTRL",61754,1405.0151
"05/14/2021 00:10:00","EDT","DUNWOD",61760,490.8498
"05/14/2021 00:10:00","EDT","GENESE",61753,850.1943
"05/14/2021 00:10:00","EDT","HUD VL",61758,782.3956
"05/14/2021 00:10:00","EDT","LONGIL",61762,1694.9303
"05/14/2021 00:10:00","EDT","MHK VL",61756,653.6602
"05/14/2021 00:10:00","EDT","MILLWD",61759,221.8767
"05/14/2021 00:10:00","EDT","N.Y.C.",61761,4195.2095
"05/14/2021 00:10:00","EDT","NORTH",61755,536.939
"05/14/2021 00:10:00","EDT","WEST",61752,1430.1652
"05/14/2021 00:15:00","EDT","CAPITL",61757,1027.1328
"05/14/2021 00:15:00","EDT","CENTRL",61754,1399.4557
"05/14/2021 00:15:00","EDT","DUNWOD",61760,495.04
"05/14/2021 00:15:00","EDT","GENESE",61753,844.477
"05/14/2021 00:15:00","EDT","HUD VL",61758,783.6206
"05/14/2021 00:15:00","EDT","LONGIL",61762,1688.0005
"05/14/2021 00:15:00","EDT","MHK VL",61756,645.4343
"05/14/2021 00:15:00","EDT","MILLWD",61759,213.1964
"05/14/2021 00:15:00","EDT","N.Y.C.",61761,4142.2686
"05/14/2021 00:15:00","EDT","NORTH",61755,536.7051
"05/14/2021 00:15:00","EDT","WEST",61752,1434.6556
"05/14/2021 00:20:00","EDT","CAPITL",61757,1029.322
"05/14/2021 00:20:00","EDT","CENTRL",61754,1413.3394
"05/14/2021 00:20:00","EDT","DUNWOD",61760,485.2839
"05/14/2021 00:20:00","EDT","GENESE",61753,845.2089
"05/14/2021 00:20:00","EDT","HUD VL",61758,772.5127
"05/14/2021 00:20:00","EDT","LONGIL",61762,1664.9128
"05/14/2021 00:20:00","EDT","MHK VL",61756,647.5289
"05/14/2021 00:20:00","EDT","MILLWD",61759,216.777
"05/14/2021 00:20:00","EDT","N.Y.C.",61761,4137.9043
"05/14/2021 00:20:00","EDT","NORTH",61755,535.9269
"05/14/2021 00:20:00","EDT","WEST",61752,1434.8022
"05/14/2021 00:25:00","EDT","CAPITL",61757,1025.695
"05/14/2021 00:25:00","EDT","CENTRL",61754,1423.646
"05/14/2021 00:25:00","EDT","DUNWOD",61760,493.8537
"05/14/2021 00:25:00","EDT","GENESE",61753,841.9572
"05/14/2021 00:25:00","EDT","HUD VL",61758,788.9674
"05/14/2021 00:25:00","EDT","LONGIL",61762,1658.1274
