"Time Stamp","Time Zone","Name","PTID","Load"
"05/10/2021 00:00:00","EDT","CAPITL",61757,1018.0772
"05/10/2021 00:00:00","EDT","CENTRL",61754,1401.8636
"05/10/2021 00:00:00","EDT","DUNWOD",61760,493.7585
"05/10/2021 00:00:00","EDT","GENESE",61753,861.7438
"05/10/2021 00:00:00","EDT","HUD VL",61758,768.7436
"05/10/2021 00:00:00","EDT","LONGIL",61762,1659.9324
"05/10/2021 00:00:00","EDT","MHK VL",61756,637.5167
"05/10/2021 00:00:00","EDT","MILLWD",61759,221.5006
"05/10/2021 00:00:00","EDT","N.Y.C.",61761,4156.0166
"05/10/2021 00:00:00","EDT","NORTH",61755,558.049
"05/10/2021 00:00:00","EDT","WEST",61752,1382.3213
"05/10/2021 00:05:00","EDT","CAPITL",61757,987.4017
"05/10/2021 00:05:00","EDT","CENTRL",61754,1404.904
"05/10/2021 00:05:00","EDT","DUNWOD",61760,506.9553
"05/10/2021 00:05:00","EDT","GENESE",61753,860.9801
"05/10/2021 00:05:00","EDT","HUD VL",61758,799.6366
"05/10/2021 00:05:00","EDT","LONGIL",61762,1639.6104
"05/10/2021 00:05:00","EDT","MHK VL",61756,613.6871
"05/10/2021 00:05:00","EDT","MILLWD",61759,208.7384
"05/10/2021 00:05:00","EDT","N.Y.C.",61761,4137.413
"05/10/2021 00:05:00","EDT","NORTH",61755,568.1643
"05/10/2021 00:05:00","EDT","WEST",61752,1368.6912
"05/10/2021 00:10:00","EDT","CAPITL",61757,999.6677
"05/10/2021 00:10:00","EDT","CENTRL",61754,1409.1405
"05/10/2021 00:10:00","EDT","DUNWOD",61760,500.2871
"05/10/2021 00:10:00","EDT","GENESE",61753,854.5973
"05/10/2021 00:10:00","EDT","HUD VL",61758,764.5039
"05/10/2021 00:10:00","EDT","LONGIL",61762,1651.8591
"05/10/2021 00:10:00","EDT","MHK VL",61756,619.6756
"05/10/2021 00:10:00","EDT","MILLWD",61759,216.0053
"05/10/2021 00:10:00","EDT","N.Y.C.",61761,4101.284
"05/10/2021 00:10:00","EDT","NORTH",61755,546.8993
"05/10/2021 00:10:00","EDT","WEST",61752,1376.4784
"05/10/2021 00:15:00","EDT","CAPITL",61757,1000.4309
"05/10/2021 00:15:00","EDT","CENTRL",61754,1408.5706
"05/10/2021 00:15:00","EDT","DUNWOD",61760,493.2483
"05/10/2021 00:15:00","EDT","GENESE",61753,857.5789
"05/10/2021 00:15:00","EDT","HUD VL",61758,772.9146
"05/10/2021 00:15:00","EDT","LONGIL",61762,1632.7583
"05/10/2021 00:15:00","EDT","MHK VL",61756,620.787
"05/10/2021 00:15:00","EDT","MILLWD",61759,217.4756
"05/10/2021 00:15:00","EDT","N.Y.C.",61761,4072.751
"05/10/2021 00:15:00","EDT","NORTH",61755,555.2427
"05/10/2021 00:15:00","EDT","WEST",61752,1368.0939
"05/10/2021 00:20:00","EDT","CAPITL",61757,993.3597
"05/10/2021 00:20:00","EDT","CENTRL",61754,1385.2198
"05/10/2021 00:20:00","EDT","DUNWOD",61760,487.1409
"05/10/2021 00:20:00","EDT","GENESE",61753,863.7763
"05/10/2021 00:20:00","EDT","HUD VL",61758,784.2054
"05/10/2021 00:20:00","EDT","LONGIL",61762,1632.7207
"05/10/2021 00:20:00","EDT","MHK VL",61756,598.9512
"05/10/2021 00:20:00","EDT","MILLWD",61759,217.0227
"05/10/2021 00:20:00","EDT","N.Y.C.",61761,4073.5713
"05/10/2021 00:20:00","EDT","NORTH",61755,554.5796
"05/10/2021 00:20:00","EDT","WEST",61752,1375.563
"05/10/2021 00:25:00","EDT","CAPITL",61757,988.2379
"05/10/2021 00:25:00","EDT","CENTRL",61754,1353.5568
"05/10/2021 00:25:00","EDT","DUNWOD",61760,484.7101
"05/10/2021 00:25:00","EDT","GENESE",61753,847.2091
"05/10/2021 00:25:00","EDT","HUD VL",61758,750.5648
"05/10/2021 00:25:00","EDT","LONGIL",61762,1621.5088
"05/10/2021 00:25:00","EDT","MHK VL",61756,606.1665
"05/10/2021 00:25:00","EDT","MILLWD",61759,218.2106
"05/10/2021 00:25:00","EDT","N.Y.C.",61761,4067.956
"05/10/2021 00:25:00","EDT","NORTH",61755,553.7728
