"Time Stamp","Time Zone","Name","PTID","Load"
"07/24/2021 00:00:00","EDT","CAPITL",61757,1249.7367
"07/24/2021 00:00:00","EDT","CENTRL",61754,1571.8484
"07/24/2021 00:00:00","EDT","DUNWOD",61760,676.8951
"07/24/2021 00:00:00","EDT","GENESE",61753,1017.2101
"07/24/2021 00:00:00","EDT","HUD VL",61758,1042.8864
"07/24/2021 00:00:00","EDT","LONGIL",61762,2578.7861
"07/24/2021 00:00:00","EDT","MHK VL",61756,776.0975
"07/24/2021 00:00:00","EDT","MILLWD",61759,281.5441
"07/24/2021 00:00:00","EDT","N.Y.C.",61761,5855.5527
"07/24/2021 00:00:00","EDT","NORTH",61755,556.3683
"07/24/2021 00:00:00","EDT","WEST",61752,1620.6555
"07/24/2021 00:05:00","EDT","CAPITL",61757,1242.2262
"07/24/2021 00:05:00","EDT","CENTRL",61754,1506.0608
"07/24/2021 00:05:00","EDT","DUNWOD",61760,674.2579
"07/24/2021 00:05:00","EDT","GENESE",61753,1015.4611
"07/24/2021 00:05:00","EDT","HUD VL",61758,1024.409
"07/24/2021 00:05:00","EDT","LONGIL",61762,2569.993
"07/24/2021 00:05:00","EDT","MHK VL",61756,778.965
"07/24/2021 00:05:00","EDT","MILLWD",61759,292.7421
"07/24/2021 00:05:00","EDT","N.Y.C.",61761,5831.319
"07/24/2021 00:05:00","EDT","NORTH",61755,556.1122
"07/24/2021 00:05:00","EDT","WEST",61752,1618.535
"07/24/2021 00:10:00","EDT","CAPITL",61757,1219.8506
"07/24/2021 00:10:00","EDT","CENTRL",61754,1529.7026
"07/24/2021 00:10:00","EDT","DUNWOD",61760,666.9699
"07/24/2021 00:10:00","EDT","GENESE",61753,1008.7325
"07/24/2021 00:10:00","EDT","HUD VL",61758,1024.3322
"07/24/2021 00:10:00","EDT","LONGIL",61762,2538.8828
"07/24/2021 00:10:00","EDT","MHK VL",61756,763.3073
"07/24/2021 00:10:00","EDT","MILLWD",61759,283.0414
"07/24/2021 00:10:00","EDT","N.Y.C.",61761,5826.29
"07/24/2021 00:10:00","EDT","NORTH",61755,559.7289
"07/24/2021 00:10:00","EDT","WEST",61752,1606.1891
"07/24/2021 00:15:00","EDT","CAPITL",61757,1230.472
"07/24/2021 00:15:00","EDT","CENTRL",61754,1534.3839
"07/24/2021 00:15:00","EDT","DUNWOD",61760,660.2072
"07/24/2021 00:15:00","EDT","GENESE",61753,1006.6928
"07/24/2021 00:15:00","EDT","HUD VL",61758,1017.5188
"07/24/2021 00:15:00","EDT","LONGIL",61762,2516.838
"07/24/2021 00:15:00","EDT","MHK VL",61756,753.4533
"07/24/2021 00:15:00","EDT","MILLWD",61759,281.6382
"07/24/2021 00:15:00","EDT","N.Y.C.",61761,5813.7324
"07/24/2021 00:15:00","EDT","NORTH",61755,546.7771
"07/24/2021 00:15:00","EDT","WEST",61752,1598.0663
"07/24/2021 00:20:00","EDT","CAPITL",61757,1212.9485
"07/24/2021 00:20:00","EDT","CENTRL",61754,1515.3914
"07/24/2021 00:20:00","EDT","DUNWOD",61760,654.2701
"07/24/2021 00:20:00","EDT","GENESE",61753,996.6927
"07/24/2021 00:20:00","EDT","HUD VL",61758,1024.6084
"07/24/2021 00:20:00","EDT","LONGIL",61762,2497.5188
"07/24/2021 00:20:00","EDT","MHK VL",61756,756.0281
"07/24/2021 00:20:00","EDT","MILLWD",61759,281.7866
"07/24/2021 00:20:00","EDT","N.Y.C.",61761,5766.96
"07/24/2021 00:20:00","EDT","NORTH",61755,550.0516
"07/24/2021 00:20:00","EDT","WEST",61752,1594.6765
"07/24/2021 00:25:00","EDT","CAPITL",61757,1202.0417
"07/24/2021 00:25:00","EDT","CENTRL",61754,1526.4758
"07/24/2021 00:25:00","EDT","DUNWOD",61760,648.6318
"07/24/2021 00:25:00","EDT","GENESE",61753,995.1525
"07/24/2021 00:25:00","EDT","HUD VL",61758,1019.0347
"07/24/2021 00:25:00","EDT","LONGIL",61762,2478.4922
"07/24/2021 00:25:00","EDT","MHK VL",61756,747.4506
"07/24/2021 00:25:00","EDT","MILLWD",61759,273.638
"07/24/2021 00:25:00","EDT","N.Y.C.",61761,5756.089
"07/24/2021 00:25:00","EDT","NORTH",61755,549.3861
"07/24/2021 00:25:00","EDT","WEST",61752,1572.563
"07/24/2021 00:30:00","EDT","CAPITL",61757,1186.6178
"07/24/2021 00:30:00","EDT","CENTRL",61754,1493.3951
"07/24/2021 00:30:00","EDT","DUNWOD",61760,629.1325
"07/24/2021 00:30:00","EDT","GENESE",61753,987.2599
"07/24/2021 00:30:00","EDT","HUD VL",61758,1013.4257
"07/24/2021 00:30:00","EDT","LONGIL",61762,2462.8618
"07/24/2021 00:30:00","EDT","MHK VL",61756,739.8612
"07/24/2021 00:30:00","EDT","MILLWD",61759,278.8467
"07/24/2021 00:30:00","EDT","N.Y.C.",61761,5751.8643
"07/24/2021 00:30:00","EDT","NORTH",61755,560.3467
"07/24/2021 00:30:00","EDT","WEST",61752,1573.4266
"07/24/2021 00:35:00","EDT","CAPITL",61757,1201.7903
"07/24/2021 00:35:00","EDT","CENTRL",61754,1491.2979
"07/24/2021 00:35:00","EDT","DUNWOD",61760,637.9982
"07/24/2021 00:35:00","EDT","GENESE",61753,977.874
"07/24/2021 00:35:00","EDT","HUD VL",61758,991.9011
"07/24/2021 00:35:00","EDT","LONGIL",61762,2460.9785
"07/24/2021 00:35:00","EDT","MHK VL",61756,737.3131
"07/24/2021 00:35:00","EDT","MILLWD",61759,281.0609
"07/24/2021 00:35:00","EDT","N.Y.C.",61761,5704.2354
"07/24/2021 00:35:00","EDT","NORTH",61755,558.0358
"07/24/2021 00:35:00","EDT","WEST",61752,1558.0779
"07/24/2021 00:40:00","EDT","CAPITL",61757,1178.9758
"07/24/2021 00:40:00","EDT","CENTRL",61754,1502.964
"07/24/2021 00:40:00","EDT","DUNWOD",61760,634.5423
"07/24/2021 00:40:00","EDT","GENESE",61753,974.8536
"07/24/2021 00:40:00","EDT","HUD VL",61758,985.212
"07/24/2021 00:40:00","EDT","LONGIL",61762,2436.715
"07/24/2021 00:40:00","EDT","MHK VL",61756,745.6016
"07/24/2021 00:40:00","EDT","MILLWD",61759,267.6904
"07/24/2021 00:40:00","EDT","N.Y.C.",61761,5693.051
"07/24/2021 00:40:00","EDT","NORTH",61755,553.9078
"07/24/2021 00:40:00","EDT","WEST",61752,1555.6439
"07/24/2021 00:45:00","EDT","CAPITL",61757,1176.9236
"07/24/2021 00:45:00","EDT","CENTRL",61754,1502.0009
"07/24/2021 00:45:00","EDT","DUNWOD",61760,629.4371
"07/24/2021 00:45:00","EDT","GENESE",61753,976.2656
"07/24/2021 00:45:00","EDT","HUD VL",61758,948.6176
"07/24/2021 00:45:00","EDT","LONGIL",61762,2416.71
"07/24/2021 00:45:00","EDT","MHK VL",61756,734.8234
"07/24/2021 00:45:00","EDT","MILLWD",61759,279.6997
"07/24/2021 00:45:00","EDT","N.Y.C.",61761,5656.1455
