"Time Stamp","Time Zone","Name","PTID","Load"
"03/20/2021 00:00:00","EDT","CAPITL",61757,1284.3572
"03/20/2021 00:00:00","EDT","CENTRL",61754,1714.9019
"03/20/2021 00:00:00","EDT","DUNWOD",61760,576.7907
"03/20/2021 00:00:00","EDT","GENESE",61753,983.2199
"03/20/2021 00:00:00","EDT","HUD VL",61758,961.9658
"03/20/2021 00:00:00","EDT","LONGIL",61762,1994.0317
"03/20/2021 00:00:00","EDT","MHK VL",61756,918.4334
"03/20/2021 00:00:00","EDT","MILLWD",61759,326.6698
"03/20/2021 00:00:00","EDT","N.Y.C.",61761,4833.377
"03/20/2021 00:00:00","EDT","NORTH",61755,646.9345
"03/20/2021 00:00:00","EDT","WEST",61752,1567.8467
"03/20/2021 00:05:00","EDT","CAPITL",61757,1268.9844
"03/20/2021 00:05:00","EDT","CENTRL",61754,1726.8099
"03/20/2021 00:05:00","EDT","DUNWOD",61760,580.4915
"03/20/2021 00:05:00","EDT","GENESE",61753,986.7973
"03/20/2021 00:05:00","EDT","HUD VL",61758,974.2456
"03/20/2021 00:05:00","EDT","LONGIL",61762,1986.2913
"03/20/2021 00:05:00","EDT","MHK VL",61756,915.6799
"03/20/2021 00:05:00","EDT","MILLWD",61759,325.6509
"03/20/2021 00:05:00","EDT","N.Y.C.",61761,4801.234
"03/20/2021 00:05:00","EDT","NORTH",61755,635.6332
"03/20/2021 00:05:00","EDT","WEST",61752,1577.1802
"03/20/2021 00:10:00","EDT","CAPITL",61757,1288.2603
"03/20/2021 00:10:00","EDT","CENTRL",61754,1737.403
"03/20/2021 00:10:00","EDT","DUNWOD",61760,580.6466
"03/20/2021 00:10:00","EDT","GENESE",61753,976.301
"03/20/2021 00:10:00","EDT","HUD VL",61758,975.7782
"03/20/2021 00:10:00","EDT","LONGIL",61762,1968.9702
"03/20/2021 00:10:00","EDT","MHK VL",61756,918.1017
"03/20/2021 00:10:00","EDT","MILLWD",61759,333.4204
"03/20/2021 00:10:00","EDT","N.Y.C.",61761,4766.4307
"03/20/2021 00:10:00","EDT","NORTH",61755,654.9136
"03/20/2021 00:10:00","EDT","WEST",61752,1598.0743
"03/20/2021 00:15:00","EDT","CAPITL",61757,1270.3622
"03/20/2021 00:15:00","EDT","CENTRL",61754,1702.1108
"03/20/2021 00:15:00","EDT","DUNWOD",61760,573.8135
"03/20/2021 00:15:00","EDT","GENESE",61753,965.8537
"03/20/2021 00:15:00","EDT","HUD VL",61758,952.3966
"03/20/2021 00:15:00","EDT","LONGIL",61762,1951.2717
"03/20/2021 00:15:00","EDT","MHK VL",61756,919.6249
"03/20/2021 00:15:00","EDT","MILLWD",61759,331.6862
"03/20/2021 00:15:00","EDT","N.Y.C.",61761,4736.369
"03/20/2021 00:15:00","EDT","NORTH",61755,661.4576
"03/20/2021 00:15:00","EDT","WEST",61752,1569.1147
"03/20/2021 00:20:00","EDT","CAPITL",61757,1265.2953
"03/20/2021 00:20:00","EDT","CENTRL",61754,1704.3502
"03/20/2021 00:20:00","EDT","DUNWOD",61760,572.2856
"03/20/2021 00:20:00","EDT","GENESE",61753,970.8882
"03/20/2021 00:20:00","EDT","HUD VL",61758,959.7979
"03/20/2021 00:20:00","EDT","LONGIL",61762,1964.9462
"03/20/2021 00:20:00","EDT","MHK VL",61756,913.0591
"03/20/2021 00:20:00","EDT","MILLWD",61759,322.8793
"03/20/2021 00:20:00","EDT","N.Y.C.",61761,4727.5366
"03/20/2021 00:20:00","EDT","NORTH",61755,653.4495
"03/20/2021 00:20:00","EDT","WEST",61752,1583.3594
"03/20/2021 00:25:00","EDT","CAPITL",61757,1252.59
"03/20/2021 00:25:00","EDT","CENTRL",61754,1662.3533
"03/20/2021 00:25:00","EDT","DUNWOD",61760,571.2755
"03/20/2021 00:25:00","EDT","GENESE",61753,968.6216
"03/20/2021 00:25:00","EDT","HUD VL",61758,938.655
"03/20/2021 00:25:00","EDT","LONGIL",61762,1934.947
"03/20/2021 00:25:00","EDT","MHK VL",61756,908.7225
"03/20/2021 00:25:00","EDT","MILLWD",61759,329.1411
"03/20/2021 00:25:00","EDT","N.Y.C.",61761,4704.3706
"03/20/2021 00:25:00","EDT","NORTH",61755,654.4604
"03/20/2021 00:25:00","EDT","WEST",61752,1595.8008
"03/20/2021 00:30:00","EDT","CAPITL",61757,1253.54
"03/20/2021 00:30:00","EDT","CENTRL",61754,1706.7188
"03/20/2021 00:30:00","EDT","DUNWOD",61760,566.0085
"03/20/2021 00:30:00","EDT","GENESE",61753,963.7524
"03/20/2021 00:30:00","EDT","HUD VL",61758,939.9625
"03/20/2021 00:30:00","EDT","LONGIL",61762,1929.5723
"03/20/2021 00:30:00","EDT","MHK VL",61756,912.0898
"03/20/2021 00:30:00","EDT","MILLWD",61759,321.5838
"03/20/2021 00:30:00","EDT","N.Y.C.",61761,4687.841
"03/20/2021 00:30:00","EDT","NORTH",61755,657.244
"03/20/2021 00:30:00","EDT","WEST",61752,1579.5018
"03/20/2021 00:35:00","EDT","CAPITL",61757,1249.7632
"03/20/2021 00:35:00","EDT","CENTRL",61754,1693.1664
"03/20/2021 00:35:00","EDT","DUNWOD",61760,565.5248
"03/20/2021 00:35:00","EDT","GENESE",61753,959.1011
"03/20/2021 00:35:00","EDT","HUD VL",61758,947.7847
"03/20/2021 00:35:00","EDT","LONGIL",61762,1925.1942
"03/20/2021 00:35:00","EDT","MHK VL",61756,891.6917
"03/20/2021 00:35:00","EDT","MILLWD",61759,315.6028
"03/20/2021 00:35:00","EDT","N.Y.C.",61761,4661.562
"03/20/2021 00:35:00","EDT","NORTH",61755,655.166
"03/20/2021 00:35:00","EDT","WEST",61752,1540.5062
