"Time Stamp","Time Zone","Name","PTID","Load"
"03/06/2021 00:00:00","EST","CAPITL",61757,1376.6898
"03/06/2021 00:00:00","EST","CENTRL",61754,1751.5977
"03/06/2021 00:00:00","EST","DUNWOD",61760,613.9756
"03/06/2021 00:00:00","EST","GENESE",61753,1054.1565
"03/06/2021 00:00:00","EST","HUD VL",61758,1013.876
"03/06/2021 00:00:00","EST","LONGIL",61762,2055.9954
"03/06/2021 00:00:00","EST","MHK VL",61756,920.9841
"03/06/2021 00:00:00","EST","MILLWD",61759,314.17
"03/06/2021 00:00:00","EST","N.Y.C.",61761,4970.6953
"03/06/2021 00:00:00","EST","NORTH",61755,673.4274
"03/06/2021 00:00:00","EST","WEST",61752,1566.1981
"03/06/2021 00:05:00","EST","CAPITL",61757,1372.9918
"03/06/2021 00:05:00","EST","CENTRL",61754,1777.9467
"03/06/2021 00:05:00","EST","DUNWOD",61760,591.7434
"03/06/2021 00:05:00","EST","GENESE",61753,1043.0131
"03/06/2021 00:05:00","EST","HUD VL",61758,1031.1554
"03/06/2021 00:05:00","EST","LONGIL",61762,2043.4777
"03/06/2021 00:05:00","EST","MHK VL",61756,922.6566
"03/06/2021 00:05:00","EST","MILLWD",61759,311.7868
"03/06/2021 00:05:00","EST","N.Y.C.",61761,4946.8965
"03/06/2021 00:05:00","EST","NORTH",61755,677.6655
"03/06/2021 00:05:00","EST","WEST",61752,1544.9177
"03/06/2021 00:10:00","EST","CAPITL",61757,1358.788
"03/06/2021 00:10:00","EST","CENTRL",61754,1734.1125
"03/06/2021 00:10:00","EST","DUNWOD",61760,590.8085
"03/06/2021 00:10:00","EST","GENESE",61753,1050.6588
"03/06/2021 00:10:00","EST","HUD VL",61758,1026.5304
"03/06/2021 00:10:00","EST","LONGIL",61762,2022.4232
"03/06/2021 00:10:00","EST","MHK VL",61756,918.7128
"03/06/2021 00:10:00","EST","MILLWD",61759,306.9897
"03/06/2021 00:10:00","EST","N.Y.C.",61761,4924.5
"03/06/2021 00:10:00","EST","NORTH",61755,674.1351
"03/06/2021 00:10:00","EST","WEST",61752,1565.7643
"03/06/2021 00:15:00","EST","CAPITL",61757,1355.3751
"03/06/2021 00:15:00","EST","CENTRL",61754,1774.6886
"03/06/2021 00:15:00","EST","DUNWOD",61760,596.6072
"03/06/2021 00:15:00","EST","GENESE",61753,1049.8965
"03/06/2021 00:15:00","EST","HUD VL",61758,1021.9705
"03/06/2021 00:15:00","EST","LONGIL",61762,2010.4668
"03/06/2021 00:15:00","EST","MHK VL",61756,920.2116
"03/06/2021 00:15:00","EST","MILLWD",61759,306.173
"03/06/2021 00:15:00","EST","N.Y.C.",61761,4907.9023
"03/06/2021 00:15:00","EST","NORTH",61755,661.8231
"03/06/2021 00:15:00","EST","WEST",61752,1549.6122
"03/06/2021 00:20:00","EST","CAPITL",61757,1361.4246
"03/06/2021 00:20:00","EST","CENTRL",61754,1767.7184
"03/06/2021 00:20:00","EST","DUNWOD",61760,590.5728
"03/06/2021 00:20:00","EST","GENESE",61753,1044.431
"03/06/2021 00:20:00","EST","HUD VL",61758,1011.4116
"03/06/2021 00:20:00","EST","LONGIL",61762,2019.9403
"03/06/2021 00:20:00","EST","MHK VL",61756,921.0519
"03/06/2021 00:20:00","EST","MILLWD",61759,309.3911
"03/06/2021 00:20:00","EST","N.Y.C.",61761,4895.371
"03/06/2021 00:20:00","EST","NORTH",61755,647.592
"03/06/2021 00:20:00","EST","WEST",61752,1548.4877
"03/06/2021 00:25:00","EST","CAPITL",61757,1335.5364
"03/06/2021 00:25:00","EST","CENTRL",61754,1730.625
"03/06/2021 00:25:00","EST","DUNWOD",61760,589.1793
"03/06/2021 00:25:00","EST","GENESE",61753,1037.8624
"03/06/2021 00:25:00","EST","HUD VL",61758,1023.0735
"03/06/2021 00:25:00","EST","LONGIL",61762,2003.2864
"03/06/2021 00:25:00","EST","MHK VL",61756,906.2181
"03/06/2021 00:25:00","EST","MILLWD",61759,309.4669
"03/06/2021 00:25:00","EST","N.Y.C.",61761,4879.9316
"03/06/2021 00:25:00","EST","NORTH",61755,664.5011
"03/06/2021 00:25:00","EST","WEST",61752,1552.8357
"03/06/2021 00:30:00","EST","CAPITL",61757,1349.3075
"03/06/2021 00:30:00","EST","CENTRL",61754,1779.6526
"03/06/2021 00:30:00","EST","DUNWOD",61760,587.9589
"03/06/2021 00:30:00","EST","GENESE",61753,1036.5889
"03/06/2021 00:30:00","EST","HUD VL",61758,1020.5009
"03/06/2021 00:30:00","EST","LONGIL",61762,1996.6323
"03/06/2021 00:30:00","EST","MHK VL",61756,904.3364
"03/06/2021 00:30:00","EST","MILLWD",61759,305.3975
"03/06/2021 00:30:00","EST","N.Y.C.",61761,4867.6167
"03/06/2021 00:30:00","EST","NORTH",61755,653.9388
"03/06/2021 00:30:00","EST","WEST",61752,1536.0321
"03/06/2021 00:35:00","EST","CAPITL",61757,1350.2683
"03/06/2021 00:35:00","EST","CENTRL",61754,1756.1561
"03/06/2021 00:35:00","EST","DUNWOD",61760,577.7742
"03/06/2021 00:35:00","EST","GENESE",61753,1036.3347
"03/06/2021 00:35:00","EST","HUD VL",61758,995.1912
"03/06/2021 00:35:00","EST","LONGIL",61762,1995.9023
"03/06/2021 00:35:00","EST","MHK VL",61756,914.8023
"03/06/2021 00:35:00","EST","MILLWD",61759,311.9026
"03/06/2021 00:35:00","EST","N.Y.C.",61761,4860.918
"03/06/2021 00:35:00","EST","NORTH",61755,655.0036
"03/06/2021 00:35:00","EST","WEST",61752,1544.4229
"03/06/2021 00:40:00","EST","CAPITL",61757,1343.773
"03/06/2021 00:40:00","EST","CENTRL",61754,1770.6672
"03/06/2021 00:40:00","EST","DUNWOD",61760,585.6573
"03/06/2021 00:40:00","EST","GENESE",61753,1029.5715
"03/06/2021 00:40:00","EST","HUD VL",61758,1006.0219
"03/06/2021 00:40:00","EST","LONGIL",61762,1981.1896
"03/06/2021 00:40:00","EST","MHK VL",61756,908.3605
"03/06/2021 00:40:00","EST","MILLWD",61759,309.603
"03/06/2021 00:40:00","EST","N.Y.C.",61761,4827.16
"03/06/2021 00:40:00","EST","NORTH",61755,663.5568
"03/06/2021 00:40:00","EST","WEST",61752,1538.4989
"03/06/2021 00:45:00","EST","CAPITL",61757,1342.186
"03/06/2021 00:45:00","EST","CENTRL",61754,1760.3541
"03/06/2021 00:45:00","EST","DUNWOD",61760,577.8057
"03/06/2021 00:45:00","EST","GENESE",61753,1029.1157
"03/06/2021 00:45:00","EST","HUD VL",61758,1012.3503
"03/06/2021 00:45:00","EST","LONGIL",61762,1970.0427
"03/06/2021 00:45:00","EST","MHK VL",61756,902.4436
"03/06/2021 00:45:00","EST","MILLWD",61759,303.7383
"03/06/2021 00:45:00","EST","N.Y.C.",61761,4809.592
"03/06/2021 00:45:00","EST","NORTH",61755,666.4346
"03/06/2021 00:45:00","EST","WEST",61752,1527.5002
"03/06/2021 00:50:00","EST","CAPITL",61757,1335.8181
"03/06/2021 00:50:00","EST","CENTRL",61754,1760.623
"03/06/2021 00:50:00","EST","DUNWOD",61760,564.9574
"03/06/2021 00:50:00","EST","GENESE",61753,1030.2317
"03/06/2021 00:50:00","EST","HUD VL",61758,994.6628
"03/06/2021 00:50:00","EST","LONGIL",61762,1974.3966
"03/06/2021 00:50:00","EST","MHK VL",61756,914.5079
"03/06/2021 00:50:00","EST","MILLWD",61759,315.1202
"03/06/2021 00:50:00","EST","N.Y.C.",61761,4807.724
"03/06/2021 00:50:00","EST","NORTH",61755,662.8071
"03/06/2021 00:50:00","EST","WEST",61752,1522.2227
"03/06/2021 00:55:00","EST","CAPITL",61757,1333.6653
"03/06/2021 00:55:00","EST","CENTRL",61754,1705.3657
"03/06/2021 00:55:00","EST","DUNWOD",61760,574.8052
"03/06/2021 00:55:00","EST","GENESE",61753,1024.0234
"03/06/2021 00:55:00","EST","HUD VL",61758,1007.0232
"03/06/2021 00:55:00","EST","LONGIL",61762,1967.9718
"03/06/2021 00:55:00","EST","MHK VL",61756,910.0765
"03/06/2021 00:55:00","EST","MILLWD",61759,309.6633
"03/06/2021 00:55:00","EST","N.Y.C.",61761,4811.3057
"03/06/2021 00:55:00","EST","NORTH",61755,661.926
"03/06/2021 00:55:00","EST","WEST",61752,1539.898
"03/06/2021 01:00:00","EST","CAPITL",61757,1326.8569
"03/06/2021 01:00:00","EST","CENTRL",61754,1753.4159
"03/06/2021 01:00:00","EST","DUNWOD",61760,573.8192
"03/06/2021 01:00:00","EST","GENESE",61753,1016.8877
"03/06/2021 01:00:00","EST","HUD VL",61758,985.8997
"03/06/2021 01:00:00","EST","LONGIL",61762,1948.0333
"03/06/2021 01:00:00","EST","MHK VL",61756,901.1393
"03/06/2021 01:00:00","EST","MILLWD",61759,303.7847
"03/06/2021 01:00:00","EST","N.Y.C.",61761,4769.868
"03/06/2021 01:00:00","EST","NORTH",61755,663.1121
"03/06/2021 01:00:00","EST","WEST",61752,1501.9937
"03/06/2021 01:05:00","EST","CAPITL",61757,1334.9539
"03/06/2021 01:05:00","EST","CENTRL",61754,1731.7809
"03/06/2021 01:05:00","EST","DUNWOD",61760,567.2509
"03/06/2021 01:05:00","EST","GENESE",61753,1022.279
"03/06/2021 01:05:00","EST","HUD VL",61758,1001.1359
"03/06/2021 01:05:00","EST","LONGIL",61762,1943.4822
"03/06/2021 01:05:00","EST","MHK VL",61756,901.8634
"03/06/2021 01:05:00","EST","MILLWD",61759,301.8115
"03/06/2021 01:05:00","EST","N.Y.C.",61761,4738.23
"03/06/2021 01:05:00","EST","NORTH",61755,648.2644
"03/06/2021 01:05:00","EST","WEST",61752,1512.1559
"03/06/2021 01:10:00","EST","CAPITL",61757,1334.0427
"03/06/2021 01:10:00","EST","CENTRL",61754,1711.3267
"03/06/2021 01:10:00","EST","DUNWOD",61760,574.4569
"03/06/2021 01:10:00","EST","GENESE",61753,1022.4263
"03/06/2021 01:10:00","EST","HUD VL",61758,986.2682
"03/06/2021 01:10:00","EST","LONGIL",61762,1932.5034
"03/06/2021 01:10:00","EST","MHK VL",61756,883.5694
"03/06/2021 01:10:00","EST","MILLWD",61759,303.1445
"03/06/2021 01:10:00","EST","N.Y.C.",61761,4748.699
"03/06/2021 01:10:00","EST","NORTH",61755,656.1326
"03/06/2021 01:10:00","EST","WEST",61752,1522.2006
"03/06/2021 01:15:00","EST","CAPITL",61757,1332.849
"03/06/2021 01:15:00","EST","CENTRL",61754,1743.1836
"03/06/2021 01:15:00","EST","DUNWOD",61760,577.1036
"03/06/2021 01:15:00","EST","GENESE",61753,1016.059
"03/06/2021 01:15:00","EST","HUD VL",61758,964.3019
"03/06/2021 01:15:00","EST","LONGIL",61762,1928.0536
"03/06/2021 01:15:00","EST","MHK VL",61756,892.1477
"03/06/2021 01:15:00","EST","MILLWD",61759,306.3126
"03/06/2021 01:15:00","EST","N.Y.C.",61761,4719.842
"03/06/2021 01:15:00","EST","NORTH",61755,645.9602
"03/06/2021 01:15:00","EST","WEST",61752,1518.1941
"03/06/2021 01:20:00","EST","CAPITL",61757,1327.5667
"03/06/2021 01:20:00","EST","CENTRL",61754,1735.6051
"03/06/2021 01:20:00","EST","DUNWOD",61760,572.5018
"03/06/2021 01:20:00","EST","GENESE",61753,1008.8339
"03/06/2021 01:20:00","EST","HUD VL",61758,975.1848
"03/06/2021 01:20:00","EST","LONGIL",61762,1929.7656
"03/06/2021 01:20:00","EST","MHK VL",61756,871.4755
"03/06/2021 01:20:00","EST","MILLWD",61759,308.8428
"03/06/2021 01:20:00","EST","N.Y.C.",61761,4700.07
"03/06/2021 01:20:00","EST","NORTH",61755,659.7814
"03/06/2021 01:20:00","EST","WEST",61752,1515.8636
"03/06/2021 01:25:00","EST","CAPITL",61757,1325.3756
"03/06/2021 01:25:00","EST","CENTRL",61754,1742.1
"03/06/2021 01:25:00","EST","DUNWOD",61760,566.3737
"03/06/2021 01:25:00","EST","GENESE",61753,1008.7078
"03/06/2021 01:25:00","EST","HUD VL",61758,973.7837
"03/06/2021 01:25:00","EST","LONGIL",61762,1914.7273
"03/06/2021 01:25:00","EST","MHK VL",61756,882.5649
"03/06/2021 01:25:00","EST","MILLWD",61759,301.043
"03/06/2021 01:25:00","EST","N.Y.C.",61761,4711.1094
"03/06/2021 01:25:00","EST","NORTH",61755,659.6904
"03/06/2021 01:25:00","EST","WEST",61752,1499.7963
"03/06/2021 01:30:00","EST","CAPITL",61757,1326.3083
"03/06/2021 01:30:00","EST","CENTRL",61754,1734.8237
"03/06/2021 01:30:00","EST","DUNWOD",61760,575.2109
"03/06/2021 01:30:00","EST","GENESE",61753,1009.0535
"03/06/2021 01:30:00","EST","HUD VL",61758,963.2935
"03/06/2021 01:30:00","EST","LONGIL",61762,1908.0537
"03/06/2021 01:30:00","EST","MHK VL",61756,886.4752
"03/06/2021 01:30:00","EST","MILLWD",61759,308.9576
"03/06/2021 01:30:00","EST","N.Y.C.",61761,4694.592
"03/06/2021 01:30:00","EST","NORTH",61755,647.4196
"03/06/2021 01:30:00","EST","WEST",61752,1537.8806
"03/06/2021 01:35:00","EST","CAPITL",61757,1322.6587
"03/06/2021 01:35:00","EST","CENTRL",61754,1754.9895
"03/06/2021 01:35:00","EST","DUNWOD",61760,564.1119
"03/06/2021 01:35:00","EST","GENESE",61753,1012.5461
"03/06/2021 01:35:00","EST","HUD VL",61758,974.5491
"03/06/2021 01:35:00","EST","LONGIL",61762,1912.9056
"03/06/2021 01:35:00","EST","MHK VL",61756,888.6729
"03/06/2021 01:35:00","EST","MILLWD",61759,307.5802
"03/06/2021 01:35:00","EST","N.Y.C.",61761,4702.25
"03/06/2021 01:35:00","EST","NORTH",61755,650.3961
"03/06/2021 01:35:00","EST","WEST",61752,1516.7465
"03/06/2021 01:40:00","EST","CAPITL",61757,1329.4493
"03/06/2021 01:40:00","EST","CENTRL",61754,1757.1964
"03/06/2021 01:40:00","EST","DUNWOD",61760,554.1752
"03/06/2021 01:40:00","EST","GENESE",61753,1012.776
"03/06/2021 01:40:00","EST","HUD VL",61758,962.2756
"03/06/2021 01:40:00","EST","LONGIL",61762,1906.9695
"03/06/2021 01:40:00","EST","MHK VL",61756,886.1809
"03/06/2021 01:40:00","EST","MILLWD",61759,314.2737
"03/06/2021 01:40:00","EST","N.Y.C.",61761,4680.797
"03/06/2021 01:40:00","EST","NORTH",61755,652.5554
"03/06/2021 01:40:00","EST","WEST",61752,1543.6738
"03/06/2021 01:45:00","EST","CAPITL",61757,1326.2526
"03/06/2021 01:45:00","EST","CENTRL",61754,1694.8965
"03/06/2021 01:45:00","EST","DUNWOD",61760,564.7042
"03/06/2021 01:45:00","EST","GENESE",61753,1011.3916
"03/06/2021 01:45:00","EST","HUD VL",61758,950.3989
"03/06/2021 01:45:00","EST","LONGIL",61762,1897.8285
"03/06/2021 01:45:00","EST","MHK VL",61756,897.9761
"03/06/2021 01:45:00","EST","MILLWD",61759,314.6165
"03/06/2021 01:45:00","EST","N.Y.C.",61761,4650.351
"03/06/2021 01:45:00","EST","NORTH",61755,649.7523
"03/06/2021 01:45:00","EST","WEST",61752,1525.4138
"03/06/2021 01:50:00","EST","CAPITL",61757,1325.9359
"03/06/2021 01:50:00","EST","CENTRL",61754,1694.6045
"03/06/2021 01:50:00","EST","DUNWOD",61760,557.6518
"03/06/2021 01:50:00","EST","GENESE",61753,1018.5737
"03/06/2021 01:50:00","EST","HUD VL",61758,966.6486
"03/06/2021 01:50:00","EST","LONGIL",61762,1905.3334
"03/06/2021 01:50:00","EST","MHK VL",61756,886.5746
"03/06/2021 01:50:00","EST","MILLWD",61759,301.9351
"03/06/2021 01:50:00","EST","N.Y.C.",61761,4662.379
"03/06/2021 01:50:00","EST","NORTH",61755,652.9189
"03/06/2021 01:50:00","EST","WEST",61752,1511.6724
"03/06/2021 01:55:00","EST","CAPITL",61757,1318.0701
"03/06/2021 01:55:00","EST","CENTRL",61754,1694.3356
"03/06/2021 01:55:00","EST","DUNWOD",61760,565.1195
"03/06/2021 01:55:00","EST","GENESE",61753,1012.2333
"03/06/2021 01:55:00","EST","HUD VL",61758,974.4935
"03/06/2021 01:55:00","EST","LONGIL",61762,1892.7936
"03/06/2021 01:55:00","EST","MHK VL",61756,891.9077
"03/06/2021 01:55:00","EST","MILLWD",61759,296.3803
"03/06/2021 01:55:00","EST","N.Y.C.",61761,4627.537
