"Time Stamp","Time Zone","Name","PTID","Load"
"02/09/2021 00:00:00","EST","CAPITL",61757,1481.4834
"02/09/2021 00:00:00","EST","CENTRL",61754,1877.9852
"02/09/2021 00:00:00","EST","DUNWOD",61760,627.5216
"02/09/2021 00:00:00","EST","GENESE",61753,1117.7466
"02/09/2021 00:00:00","EST","HUD VL",61758,1093.2462
"02/09/2021 00:00:00","EST","LONGIL",61762,2184.2036
"02/09/2021 00:00:00","EST","MHK VL",61756,1010.5706
"02/09/2021 00:00:00","EST","MILLWD",61759,361.8839
"02/09/2021 00:00:00","EST","N.Y.C.",61761,5207.328
"02/09/2021 00:00:00","EST","NORTH",61755,696.798
"02/09/2021 00:00:00","EST","WEST",61752,1652.4751
"02/09/2021 00:05:00","EST","CAPITL",61757,1456.2251
"02/09/2021 00:05:00","EST","CENTRL",61754,1891.7014
"02/09/2021 00:05:00","EST","DUNWOD",61760,619.736
"02/09/2021 00:05:00","EST","GENESE",61753,1106.8948
"02/09/2021 00:05:00","EST","HUD VL",61758,1071.2454
"02/09/2021 00:05:00","EST","LONGIL",61762,2189.4578
"02/09/2021 00:05:00","EST","MHK VL",61756,1005.1364
"02/09/2021 00:05:00","EST","MILLWD",61759,355.0744
"02/09/2021 00:05:00","EST","N.Y.C.",61761,5198.7617
"02/09/2021 00:05:00","EST","NORTH",61755,691.342
"02/09/2021 00:05:00","EST","WEST",61752,1634.4071
"02/09/2021 00:10:00","EST","CAPITL",61757,1448.9895
"02/09/2021 00:10:00","EST","CENTRL",61754,1895.5852
"02/09/2021 00:10:00","EST","DUNWOD",61760,622.6681
"02/09/2021 00:10:00","EST","GENESE",61753,1105.03
"02/09/2021 00:10:00","EST","HUD VL",61758,1067.0074
"02/09/2021 00:10:00","EST","LONGIL",61762,2162.3022
"02/09/2021 00:10:00","EST","MHK VL",61756,999.2545
"02/09/2021 00:10:00","EST","MILLWD",61759,369.7121
"02/09/2021 00:10:00","EST","N.Y.C.",61761,5154.119
"02/09/2021 00:10:00","EST","NORTH",61755,687.3823
"02/09/2021 00:10:00","EST","WEST",61752,1636.5864
"02/09/2021 00:15:00","EST","CAPITL",61757,1448.0842
"02/09/2021 00:15:00","EST","CENTRL",61754,1854.8099
"02/09/2021 00:15:00","EST","DUNWOD",61760,625.2537
"02/09/2021 00:15:00","EST","GENESE",61753,1096.7181
"02/09/2021 00:15:00","EST","HUD VL",61758,1055.3082
"02/09/2021 00:15:00","EST","LONGIL",61762,2149.5388
"02/09/2021 00:15:00","EST","MHK VL",61756,987.2854
"02/09/2021 00:15:00","EST","MILLWD",61759,360.795
"02/09/2021 00:15:00","EST","N.Y.C.",61761,5139.325
"02/09/2021 00:15:00","EST","NORTH",61755,702.9224
"02/09/2021 00:15:00","EST","WEST",61752,1646.2429
"02/09/2021 00:20:00","EST","CAPITL",61757,1450.0972
"02/09/2021 00:20:00","EST","CENTRL",61754,1857.8549
"02/09/2021 00:20:00","EST","DUNWOD",61760,616.8972
"02/09/2021 00:20:00","EST","GENESE",61753,1099.1356
