"Time Stamp","Time Zone","Name","PTID","Load"
"02/17/2021 00:00:00","EST","CAPITL",61757,1379.4929
"02/17/2021 00:00:00","EST","CENTRL",61754,1913.5536
"02/17/2021 00:00:00","EST","DUNWOD",61760,593.0739
"02/17/2021 00:00:00","EST","GENESE",61753,1107.1836
"02/17/2021 00:00:00","EST","HUD VL",61758,1021.4656
"02/17/2021 00:00:00","EST","LONGIL",61762,1989.4863
"02/17/2021 00:00:00","EST","MHK VL",61756,946.4006
"02/17/2021 00:00:00","EST","MILLWD",61759,330.1093
"02/17/2021 00:00:00","EST","N.Y.C.",61761,4927.0605
"02/17/2021 00:00:00","EST","NORTH",61755,693.72
"02/17/2021 00:00:00","EST","WEST",61752,1699.1731
"02/17/2021 00:05:00","EST","CAPITL",61757,1376.1907
"02/17/2021 00:05:00","EST","CENTRL",61754,1903.731
"02/17/2021 00:05:00","EST","DUNWOD",61760,581.9999
"02/17/2021 00:05:00","EST","GENESE",61753,1108.4629
"02/17/2021 00:05:00","EST","HUD VL",61758,981.3711
"02/17/2021 00:05:00","EST","LONGIL",61762,1981.0695
"02/17/2021 00:05:00","EST","MHK VL",61756,946.7455
"02/17/2021 00:05:00","EST","MILLWD",61759,333.7768
"02/17/2021 00:05:00","EST","N.Y.C.",61761,4908.7
"02/17/2021 00:05:00","EST","NORTH",61755,690.0914
"02/17/2021 00:05:00","EST","WEST",61752,1656.7147
"02/17/2021 00:10:00","EST","CAPITL",61757,1377.1683
"02/17/2021 00:10:00","EST","CENTRL",61754,1901.2783
"02/17/2021 00:10:00","EST","DUNWOD",61760,587.2098
"02/17/2021 00:10:00","EST","GENESE",61753,1106.9961
"02/17/2021 00:10:00","EST","HUD VL",61758,997.3141
"02/17/2021 00:10:00","EST","LONGIL",61762,1950.4375
"02/17/2021 00:10:00","EST","MHK VL",61756,944.9041
"02/17/2021 00:10:00","EST","MILLWD",61759,332.8419
"02/17/2021 00:10:00","EST","N.Y.C.",61761,4891.473
"02/17/2021 00:10:00","EST","NORTH",61755,683.6991
"02/17/2021 00:10:00","EST","WEST",61752,1684.3176
"02/17/2021 00:15:00","EST","CAPITL",61757,1368.2764
"02/17/2021 00:15:00","EST","CENTRL",61754,1908.2908
"02/17/2021 00:15:00","EST","DUNWOD",61760,591.6411
"02/17/2021 00:15:00","EST","GENESE",61753,1105.6149
"02/17/2021 00:15:00","EST","HUD VL",61758,1008.5145
"02/17/2021 00:15:00","EST","LONGIL",61762,1944.0356
"02/17/2021 00:15:00","EST","MHK VL",61756,939.4276
"02/17/2021 00:15:00","EST","MILLWD",61759,335.8574
"02/17/2021 00:15:00","EST","N.Y.C.",61761,4868.0737
"02/17/2021 00:15:00","EST","NORTH",61755,689.8779
"02/17/2021 00:15:00","EST","WEST",61752,1692.0732
"02/17/2021 00:20:00","EST","CAPITL",61757,1373.596
"02/17/2021 00:20:00","EST","CENTRL",61754,1848.2981
"02/17/2021 00:20:00","EST","DUNWOD",61760,587.7692
"02/17/2021 00:20:00","EST","GENESE",61753,1106.8647
"02/17/2021 00:20:00","EST","HUD VL",61758,979.8297
"02/17/2021 00:20:00","EST","LONGIL",61762,1935.8835
"02/17/2021 00:20:00","EST","MHK VL",61756,944.1834
"02/17/2021 00:20:00","EST","MILLWD",61759,325.8198
"02/17/2021 00:20:00","EST","N.Y.C.",61761,4853.6626
"02/17/2021 00:20:00","EST","NORTH",61755,664.4813
"02/17/2021 00:20:00","EST","WEST",61752,1703.2168
"02/17/2021 00:25:00","EST","CAPITL",61757,1360.5792
"02/17/2021 00:25:00","EST","CENTRL",61754,1902.2827
