"Time Stamp","Time Zone","Name","PTID","Load"
"06/23/2021 00:00:00","EDT","CAPITL",61757,1196.3474
"06/23/2021 00:00:00","EDT","CENTRL",61754,1388.0908
"06/23/2021 00:00:00","EDT","DUNWOD",61760,542.921
"06/23/2021 00:00:00","EDT","GENESE",61753,884.2218
"06/23/2021 00:00:00","EDT","HUD VL",61758,875.4068
"06/23/2021 00:00:00","EDT","LONGIL",61762,1999.8412
"06/23/2021 00:00:00","EDT","MHK VL",61756,715.5529
"06/23/2021 00:00:00","EDT","MILLWD",61759,236.6779
"06/23/2021 00:00:00","EDT","N.Y.C.",61761,4831.081
"06/23/2021 00:00:00","EDT","NORTH",61755,558.296
"06/23/2021 00:00:00","EDT","WEST",61752,1465.3567
"06/23/2021 00:05:00","EDT","CAPITL",61757,1183.8771
"06/23/2021 00:05:00","EDT","CENTRL",61754,1410.686
"06/23/2021 00:05:00","EDT","DUNWOD",61760,539.702
"06/23/2021 00:05:00","EDT","GENESE",61753,889.7665
"06/23/2021 00:05:00","EDT","HUD VL",61758,875.8799
"06/23/2021 00:05:00","EDT","LONGIL",61762,2003.7482
"06/23/2021 00:05:00","EDT","MHK VL",61756,717.2896
"06/23/2021 00:05:00","EDT","MILLWD",61759,225.6076
"06/23/2021 00:05:00","EDT","N.Y.C.",61761,4830.957
"06/23/2021 00:05:00","EDT","NORTH",61755,548.7584
"06/23/2021 00:05:00","EDT","WEST",61752,1466.7948
"06/23/2021 00:10:00","EDT","CAPITL",61757,1201.9058
"06/23/2021 00:10:00","EDT","CENTRL",61754,1410.4685
"06/23/2021 00:10:00","EDT","DUNWOD",61760,534.4555
"06/23/2021 00:10:00","EDT","GENESE",61753,877.0777
"06/23/2021 00:10:00","EDT","HUD VL",61758,856.018
"06/23/2021 00:10:00","EDT","LONGIL",61762,1967.6621
"06/23/2021 00:10:00","EDT","MHK VL",61756,707.5328
"06/23/2021 00:10:00","EDT","MILLWD",61759,231.8296
"06/23/2021 00:10:00","EDT","N.Y.C.",61761,4772.753
"06/23/2021 00:10:00","EDT","NORTH",61755,551.4109
"06/23/2021 00:10:00","EDT","WEST",61752,1452.4719
"06/23/2021 00:15:00","EDT","CAPITL",61757,1184.1008
"06/23/2021 00:15:00","EDT","CENTRL",61754,1413.5173
"06/23/2021 00:15:00","EDT","DUNWOD",61760,538.0643
"06/23/2021 00:15:00","EDT","GENESE",61753,879.469
"06/23/2021 00:15:00","EDT","HUD VL",61758,852.7779
"06/23/2021 00:15:00","EDT","LONGIL",61762,1955.3262
"06/23/2021 00:15:00","EDT","MHK VL",61756,711.2644
"06/23/2021 00:15:00","EDT","MILLWD",61759,225.4796
"06/23/2021 00:15:00","EDT","N.Y.C.",61761,4759.1494
"06/23/2021 00:15:00","EDT","NORTH",61755,548.5996
"06/23/2021 00:15:00","EDT","WEST",61752,1461.3439
"06/23/2021 00:20:00","EDT","CAPITL",61757,1206.1416
"06/23/2021 00:20:00","EDT","CENTRL",61754,1391.4019
"06/23/2021 00:20:00","EDT","DUNWOD",61760,528.6465
"06/23/2021 00:20:00","EDT","GENESE",61753,875.5326
"06/23/2021 00:20:00","EDT","HUD VL",61758,826.0358
"06/23/2021 00:20:00","EDT","LONGIL",61762,1937.2556
"06/23/2021 00:20:00","EDT","MHK VL",61756,700.1032
"06/23/2021 00:20:00","EDT","MILLWD",61759,226.8537
"06/23/2021 00:20:00","EDT","N.Y.C.",61761,4767.3677
"06/23/2021 00:20:00","EDT","NORTH",61755,564.8556
"06/23/2021 00:20:00","EDT","WEST",61752,1471.0381
"06/23/2021 00:25:00","EDT","CAPITL",61757,1175.1172
"06/23/2021 00:25:00","EDT","CENTRL",61754,1392.7087
"06/23/2021 00:25:00","EDT","DUNWOD",61760,523.8909
"06/23/2021 00:25:00","EDT","GENESE",61753,866.8374
"06/23/2021 00:25:00","EDT","HUD VL",61758,853.6954
"06/23/2021 00:25:00","EDT","LONGIL",61762,1938.3683
"06/23/2021 00:25:00","EDT","MHK VL",61756,710.0198
"06/23/2021 00:25:00","EDT","MILLWD",61759,240.1567
"06/23/2021 00:25:00","EDT","N.Y.C.",61761,4739.0215
"06/23/2021 00:25:00","EDT","NORTH",61755,552.8085
"06/23/2021 00:25:00","EDT","WEST",61752,1456.6206
"06/23/2021 00:30:00","EDT","CAPITL",61757,1188.7784
"06/23/2021 00:30:00","EDT","CENTRL",61754,1350.7444
"06/23/2021 00:30:00","EDT","DUNWOD",61760,530.3354
"06/23/2021 00:30:00","EDT","GENESE",61753,866.5324
"06/23/2021 00:30:00","EDT","HUD VL",61758,846.2313
"06/23/2021 00:30:00","EDT","LONGIL",61762,1923.698
"06/23/2021 00:30:00","EDT","MHK VL",61756,705.1883
"06/23/2021 00:30:00","EDT","MILLWD",61759,232.7033
"06/23/2021 00:30:00","EDT","N.Y.C.",61761,4736.205
"06/23/2021 00:30:00","EDT","NORTH",61755,555.569
"06/23/2021 00:30:00","EDT","WEST",61752,1444.9857
"06/23/2021 00:35:00","EDT","CAPITL",61757,1167.9126
"06/23/2021 00:35:00","EDT","CENTRL",61754,1372.8682
"06/23/2021 00:35:00","EDT","DUNWOD",61760,525.0398
"06/23/2021 00:35:00","EDT","GENESE",61753,875.7341
"06/23/2021 00:35:00","EDT","HUD VL",61758,812.0628
"06/23/2021 00:35:00","EDT","LONGIL",61762,1904.7352
"06/23/2021 00:35:00","EDT","MHK VL",61756,697.1954
"06/23/2021 00:35:00","EDT","MILLWD",61759,234.9619
"06/23/2021 00:35:00","EDT","N.Y.C.",61761,4700.4077
"06/23/2021 00:35:00","EDT","NORTH",61755,554.5685
"06/23/2021 00:35:00","EDT","WEST",61752,1458.2927
"06/23/2021 00:40:00","EDT","CAPITL",61757,1166.4636
"06/23/2021 00:40:00","EDT","CENTRL",61754,1381.0955
"06/23/2021 00:40:00","EDT","DUNWOD",61760,520.7076
"06/23/2021 00:40:00","EDT","GENESE",61753,864.733
"06/23/2021 00:40:00","EDT","HUD VL",61758,851.2051
"06/23/2021 00:40:00","EDT","LONGIL",61762,1902.8336
