"Time Stamp","Time Zone","Name","PTID","Load"
"01/04/2021 00:00:00","EST","CAPITL",61757,1217.2096
"01/04/2021 00:00:00","EST","CENTRL",61754,1635.4451
"01/04/2021 00:00:00","EST","DUNWOD",61760,567.2504
"01/04/2021 00:00:00","EST","GENESE",61753,977.4421
"01/04/2021 00:00:00","EST","HUD VL",61758,990.2195
"01/04/2021 00:00:00","EST","LONGIL",61762,1930.8877
"01/04/2021 00:00:00","EST","MHK VL",61756,832.8585
"01/04/2021 00:00:00","EST","MILLWD",61759,323.6298
"01/04/2021 00:00:00","EST","N.Y.C.",61761,4752.9575
"01/04/2021 00:00:00","EST","NORTH",61755,618.5969
"01/04/2021 00:00:00","EST","WEST",61752,1524.3779
"01/04/2021 00:05:00","EST","CAPITL",61757,1220.1952
"01/04/2021 00:05:00","EST","CENTRL",61754,1661.8252
"01/04/2021 00:05:00","EST","DUNWOD",61760,563.3212
"01/04/2021 00:05:00","EST","GENESE",61753,973.8323
"01/04/2021 00:05:00","EST","HUD VL",61758,977.3259
"01/04/2021 00:05:00","EST","LONGIL",61762,1923.8541
"01/04/2021 00:05:00","EST","MHK VL",61756,814.3495
"01/04/2021 00:05:00","EST","MILLWD",61759,315.6538
"01/04/2021 00:05:00","EST","N.Y.C.",61761,4746.587
"01/04/2021 00:05:00","EST","NORTH",61755,624.9988
"01/04/2021 00:05:00","EST","WEST",61752,1521.0458
"01/04/2021 00:10:00","EST","CAPITL",61757,1219.9663
"01/04/2021 00:10:00","EST","CENTRL",61754,1657.2638
"01/04/2021 00:10:00","EST","DUNWOD",61760,557.8038
"01/04/2021 00:10:00","EST","GENESE",61753,972.1254
"01/04/2021 00:10:00","EST","HUD VL",61758,988.5872
"01/04/2021 00:10:00","EST","LONGIL",61762,1903.6091
"01/04/2021 00:10:00","EST","MHK VL",61756,823.1942
"01/04/2021 00:10:00","EST","MILLWD",61759,315.8375
"01/04/2021 00:10:00","EST","N.Y.C.",61761,4717.782
"01/04/2021 00:10:00","EST","NORTH",61755,610.5514
"01/04/2021 00:10:00","EST","WEST",61752,1498.1228
"01/04/2021 00:15:00","EST","CAPITL",61757,1222.2677
"01/04/2021 00:15:00","EST","CENTRL",61754,1643.4036
"01/04/2021 00:15:00","EST","DUNWOD",61760,563.1597
"01/04/2021 00:15:00","EST","GENESE",61753,973.2546
"01/04/2021 00:15:00","EST","HUD VL",61758,951.7127
"01/04/2021 00:15:00","EST","LONGIL",61762,1887.2344
"01/04/2021 00:15:00","EST","MHK VL",61756,811.2016
"01/04/2021 00:15:00","EST","MILLWD",61759,311.8502
"01/04/2021 00:15:00","EST","N.Y.C.",61761,4707.5015
"01/04/2021 00:15:00","EST","NORTH",61755,618.5551
"01/04/2021 00:15:00","EST","WEST",61752,1482.4866
