"Time Stamp","Time Zone","Name","PTID","Load"
"01/01/2021 00:00:00","EST","CAPITL",61757,1253.6528
"01/01/2021 00:00:00","EST","CENTRL",61754,1646.5823
"01/01/2021 00:00:00","EST","DUNWOD",61760,602.6414
"01/01/2021 00:00:00","EST","GENESE",61753,1009.6906
"01/01/2021 00:00:00","EST","HUD VL",61758,1031.564
"01/01/2021 00:00:00","EST","LONGIL",61762,2128.349
"01/01/2021 00:00:00","EST","MHK VL",61756,861.0112
"01/01/2021 00:00:00","EST","MILLWD",61759,344.1649
"01/01/2021 00:00:00","EST","N.Y.C.",61761,4915.3086
"01/01/2021 00:00:00","EST","NORTH",61755,643.6438
"01/01/2021 00:00:00","EST","WEST",61752,1574.9854
"01/01/2021 00:05:00","EST","CAPITL",61757,1261.2753
"01/01/2021 00:05:00","EST","CENTRL",61754,1675.911
"01/01/2021 00:05:00","EST","DUNWOD",61760,602.1752
"01/01/2021 00:05:00","EST","GENESE",61753,999.1802
"01/01/2021 00:05:00","EST","HUD VL",61758,1021.9031
"01/01/2021 00:05:00","EST","LONGIL",61762,2126.827
"01/01/2021 00:05:00","EST","MHK VL",61756,849.041
"01/01/2021 00:05:00","EST","MILLWD",61759,344.4898
"01/01/2021 00:05:00","EST","N.Y.C.",61761,4892.8174
"01/01/2021 00:05:00","EST","NORTH",61755,644.0825
"01/01/2021 00:05:00","EST","WEST",61752,1568.2175
"01/01/2021 00:10:00","EST","CAPITL",61757,1238.2727
"01/01/2021 00:10:00","EST","CENTRL",61754,1660.6127
"01/01/2021 00:10:00","EST","DUNWOD",61760,608.2949
"01/01/2021 00:10:00","EST","GENESE",61753,997.9413
"01/01/2021 00:10:00","EST","HUD VL",61758,1014.6226
"01/01/2021 00:10:00","EST","LONGIL",61762,2089.7195
"01/01/2021 00:10:00","EST","MHK VL",61756,849.0281
"01/01/2021 00:10:00","EST","MILLWD",61759,336.7801
"01/01/2021 00:10:00","EST","N.Y.C.",61761,4868.1533
"01/01/2021 00:10:00","EST","NORTH",61755,633.1816
"01/01/2021 00:10:00","EST","WEST",61752,1533.1152
"01/01/2021 00:15:00","EST","CAPITL",61757,1230.0831
"01/01/2021 00:15:00","EST","CENTRL",61754,1669.4508
"01/01/2021 00:15:00","EST","DUNWOD",61760,596.1104
"01/01/2021 00:15:00","EST","GENESE",61753,987.3807
"01/01/2021 00:15:00","EST","HUD VL",61758,1023.5754
"01/01/2021 00:15:00","EST","LONGIL",61762,2096.3972
"01/01/2021 00:15:00","EST","MHK VL",61756,852.3151
"01/01/2021 00:15:00","EST","MILLWD",61759,321.9195
"01/01/2021 00:15:00","EST","N.Y.C.",61761,4856.5923
"01/01/2021 00:15:00","EST","NORTH",61755,634.8449
"01/01/2021 00:15:00","EST","WEST",61752,1549.1755
"01/01/2021 00:20:00","EST","CAPITL",61757,1235.7449
"01/01/2021 00:20:00","EST","CENTRL",61754,1661.8215
"01/01/2021 00:20:00","EST","DUNWOD",61760,599.9603
"01/01/2021 00:20:00","EST","GENESE",61753,990.5287
"01/01/2021 00:20:00","EST","HUD VL",61758,1021.9223
"01/01/2021 00:20:00","EST","LONGIL",61762,2078.4272
"01/01/2021 00:20:00","EST","MHK VL",61756,848.8236
"01/01/2021 00:20:00","EST","MILLWD",61759,324.519
"01/01/2021 00:20:00","EST","N.Y.C.",61761,4829.372
"01/01/2021 00:20:00","EST","NORTH",61755,628.8805
"01/01/2021 00:20:00","EST","WEST",61752,1521.5203
"01/01/2021 00:25:00","EST","CAPITL",61757,1241.8616
"01/01/2021 00:25:00","EST","CENTRL",61754,1644.9818
"01/01/2021 00:25:00","EST","DUNWOD",61760,608.8247
"01/01/2021 00:25:00","EST","GENESE",61753,983.2014
"01/01/2021 00:25:00","EST","HUD VL",61758,1014.5615
"01/01/2021 00:25:00","EST","LONGIL",61762,2059.1775
"01/01/2021 00:25:00","EST","MHK VL",61756,844.3195
"01/01/2021 00:25:00","EST","MILLWD",61759,305.0356
"01/01/2021 00:25:00","EST","N.Y.C.",61761,4810.1543
"01/01/2021 00:25:00","EST","NORTH",61755,629.1801
"01/01/2021 00:25:00","EST","WEST",61752,1521.0397
