"Time Stamp","Time Zone","Name","PTID","Load"
"04/21/2021 00:00:00","EDT","CAPITL",61757,1060.6748
"04/21/2021 00:00:00","EDT","CENTRL",61754,1543.803
"04/21/2021 00:00:00","EDT","DUNWOD",61760,477.4288
"04/21/2021 00:00:00","EDT","GENESE",61753,930.7987
"04/21/2021 00:00:00","EDT","HUD VL",61758,829.6996
"04/21/2021 00:00:00","EDT","LONGIL",61762,1646.2677
"04/21/2021 00:00:00","EDT","MHK VL",61756,680.6921
"04/21/2021 00:00:00","EDT","MILLWD",61759,224.7968
"04/21/2021 00:00:00","EDT","N.Y.C.",61761,4219.309
"04/21/2021 00:00:00","EDT","NORTH",61755,570.1436
"04/21/2021 00:00:00","EDT","WEST",61752,1524.0955
"04/21/2021 00:05:00","EDT","CAPITL",61757,1060.1233
"04/21/2021 00:05:00","EDT","CENTRL",61754,1540.1224
"04/21/2021 00:05:00","EDT","DUNWOD",61760,485.9059
"04/21/2021 00:05:00","EDT","GENESE",61753,922.4987
"04/21/2021 00:05:00","EDT","HUD VL",61758,802.4106
"04/21/2021 00:05:00","EDT","LONGIL",61762,1650.37
"04/21/2021 00:05:00","EDT","MHK VL",61756,689.4591
"04/21/2021 00:05:00","EDT","MILLWD",61759,216.8136
"04/21/2021 00:05:00","EDT","N.Y.C.",61761,4163.4395
"04/21/2021 00:05:00","EDT","NORTH",61755,548.4157
"04/21/2021 00:05:00","EDT","WEST",61752,1521.7843
"04/21/2021 00:10:00","EDT","CAPITL",61757,1069.1704
"04/21/2021 00:10:00","EDT","CENTRL",61754,1517.4264
"04/21/2021 00:10:00","EDT","DUNWOD",61760,467.8008
"04/21/2021 00:10:00","EDT","GENESE",61753,918.0969
"04/21/2021 00:10:00","EDT","HUD VL",61758,809.0895
"04/21/2021 00:10:00","EDT","LONGIL",61762,1634.6658
"04/21/2021 00:10:00","EDT","MHK VL",61756,676.2674
"04/21/2021 00:10:00","EDT","MILLWD",61759,216.6318
"04/21/2021 00:10:00","EDT","N.Y.C.",61761,4163.786
"04/21/2021 00:10:00","EDT","NORTH",61755,571.563
"04/21/2021 00:10:00","EDT","WEST",61752,1512.0134
"04/21/2021 00:15:00","EDT","CAPITL",61757,1062.5483
"04/21/2021 00:15:00","EDT","CENTRL",61754,1478.3079
"04/21/2021 00:15:00","EDT","DUNWOD",61760,459.4025
"04/21/2021 00:15:00","EDT","GENESE",61753,910.1081
"04/21/2021 00:15:00","EDT","HUD VL",61758,802.4198
"04/21/2021 00:15:00","EDT","LONGIL",61762,1617.5518
"04/21/2021 00:15:00","EDT","MHK VL",61756,657.328
"04/21/2021 00:15:00","EDT","MILLWD",61759,217.2327
"04/21/2021 00:15:00","EDT","N.Y.C.",61761,4126.9624
