"Time Stamp","Time Zone","Name","PTID","Load"
"04/18/2021 00:00:00","EDT","CAPITL",61757,1030.9912
"04/18/2021 00:00:00","EDT","CENTRL",61754,1410.105
"04/18/2021 00:00:00","EDT","DUNWOD",61760,514.9743
"04/18/2021 00:00:00","EDT","GENESE",61753,860.3193
"04/18/2021 00:00:00","EDT","HUD VL",61758,824.2391
"04/18/2021 00:00:00","EDT","LONGIL",61762,1692.588
"04/18/2021 00:00:00","EDT","MHK VL",61756,676.3115
"04/18/2021 00:00:00","EDT","MILLWD",61759,248.3555
"04/18/2021 00:00:00","EDT","N.Y.C.",61761,4279.333
"04/18/2021 00:00:00","EDT","NORTH",61755,567.9507
"04/18/2021 00:00:00","EDT","WEST",61752,1424.3247
"04/18/2021 00:00:24","EDT","CAPITL",61757,1031.5305
"04/18/2021 00:00:24","EDT","CENTRL",61754,1411.5897
"04/18/2021 00:00:24","EDT","DUNWOD",61760,507.5198
"04/18/2021 00:00:24","EDT","GENESE",61753,862.3915
"04/18/2021 00:00:24","EDT","HUD VL",61758,825.7232
"04/18/2021 00:00:24","EDT","LONGIL",61762,1685.5193
"04/18/2021 00:00:24","EDT","MHK VL",61756,677.5529
"04/18/2021 00:00:24","EDT","MILLWD",61759,241.6148
"04/18/2021 00:00:24","EDT","N.Y.C.",61761,4245.1494
"04/18/2021 00:00:24","EDT","NORTH",61755,550.8174
"04/18/2021 00:00:24","EDT","WEST",61752,1426.4053
"04/18/2021 00:02:00","EDT","CAPITL",61757,1030.9174
"04/18/2021 00:02:00","EDT","CENTRL",61754,1404.7799
"04/18/2021 00:02:00","EDT","DUNWOD",61760,515.4322
"04/18/2021 00:02:00","EDT","GENESE",61753,862.3713
"04/18/2021 00:02:00","EDT","HUD VL",61758,817.968
"04/18/2021 00:02:00","EDT","LONGIL",61762,1673.4495
"04/18/2021 00:02:00","EDT","MHK VL",61756,667.7092
"04/18/2021 00:02:00","EDT","MILLWD",61759,240.7331
"04/18/2021 00:02:00","EDT","N.Y.C.",61761,4278.1357
"04/18/2021 00:02:00","EDT","NORTH",61755,552.5066
"04/18/2021 00:02:00","EDT","WEST",61752,1424.9329
"04/18/2021 00:05:00","EDT","CAPITL",61757,1040.0895
"04/18/2021 00:05:00","EDT","CENTRL",61754,1410.8322
"04/18/2021 00:05:00","EDT","DUNWOD",61760,519.1355
"04/18/2021 00:05:00","EDT","GENESE",61753,857.7441
"04/18/2021 00:05:00","EDT","HUD VL",61758,807.371
"04/18/2021 00:05:00","EDT","LONGIL",61762,1685.4729
"04/18/2021 00:05:00","EDT","MHK VL",61756,664.3486
"04/18/2021 00:05:00","EDT","MILLWD",61759,253.7706
"04/18/2021 00:05:00","EDT","N.Y.C.",61761,4251.491
"04/18/2021 00:05:00","EDT","NORTH",61755,562.4379
"04/18/2021 00:05:00","EDT","WEST",61752,1421.0463
"04/18/2021 00:10:00","EDT","CAPITL",61757,1032.329
"04/18/2021 00:10:00","EDT","CENTRL",61754,1436.5481
"04/18/2021 00:10:00","EDT","DUNWOD",61760,505.0983
"04/18/2021 00:10:00","EDT","GENESE",61753,861.0909
"04/18/2021 00:10:00","EDT","HUD VL",61758,806.0484
"04/18/2021 00:10:00","EDT","LONGIL",61762,1684.0933
"04/18/2021 00:10:00","EDT","MHK VL",61756,650.1273
"04/18/2021 00:10:00","EDT","MILLWD",61759,240.7268
"04/18/2021 00:10:00","EDT","N.Y.C.",61761,4233.7393
"04/18/2021 00:10:00","EDT","NORTH",61755,561.0642
"04/18/2021 00:10:00","EDT","WEST",61752,1427.9983
"04/18/2021 00:15:00","EDT","CAPITL",61757,1022.2926
