"Time Stamp","Time Zone","Name","PTID","Load"
"04/26/2021 00:00:00","EDT","CAPITL",61757,1034.6057
"04/26/2021 00:00:00","EDT","CENTRL",61754,1427.9492
"04/26/2021 00:00:00","EDT","DUNWOD",61760,495.5171
"04/26/2021 00:00:00","EDT","GENESE",61753,872.79
"04/26/2021 00:00:00","EDT","HUD VL",61758,804.731
"04/26/2021 00:00:00","EDT","LONGIL",61762,1642.6466
"04/26/2021 00:00:00","EDT","MHK VL",61756,653.1097
"04/26/2021 00:00:00","EDT","MILLWD",61759,236.9512
"04/26/2021 00:00:00","EDT","N.Y.C.",61761,4150.036
"04/26/2021 00:00:00","EDT","NORTH",61755,541.1566
"04/26/2021 00:00:00","EDT","WEST",61752,1401.5604
"04/26/2021 00:05:00","EDT","CAPITL",61757,1018.9537
"04/26/2021 00:05:00","EDT","CENTRL",61754,1403.893
"04/26/2021 00:05:00","EDT","DUNWOD",61760,490.823
"04/26/2021 00:05:00","EDT","GENESE",61753,872.1359
"04/26/2021 00:05:00","EDT","HUD VL",61758,790.8912
"04/26/2021 00:05:00","EDT","LONGIL",61762,1641.6805
"04/26/2021 00:05:00","EDT","MHK VL",61756,637
"04/26/2021 00:05:00","EDT","MILLWD",61759,225.669
"04/26/2021 00:05:00","EDT","N.Y.C.",61761,4108.67
"04/26/2021 00:05:00","EDT","NORTH",61755,560.7734
"04/26/2021 00:05:00","EDT","WEST",61752,1402.6306
"04/26/2021 00:10:00","EDT","CAPITL",61757,1012.7695
"04/26/2021 00:10:00","EDT","CENTRL",61754,1425.973
"04/26/2021 00:10:00","EDT","DUNWOD",61760,487.3153
"04/26/2021 00:10:00","EDT","GENESE",61753,869.1544
"04/26/2021 00:10:00","EDT","HUD VL",61758,796.0424
"04/26/2021 00:10:00","EDT","LONGIL",61762,1634.4963
"04/26/2021 00:10:00","EDT","MHK VL",61756,643.6195
"04/26/2021 00:10:00","EDT","MILLWD",61759,232.455
"04/26/2021 00:10:00","EDT","N.Y.C.",61761,4087.166
"04/26/2021 00:10:00","EDT","NORTH",61755,554.4355
"04/26/2021 00:10:00","EDT","WEST",61752,1422.7053
"04/26/2021 00:15:00","EDT","CAPITL",61757,1016.4013
"04/26/2021 00:15:00","EDT","CENTRL",61754,1437.5737
"04/26/2021 00:15:00","EDT","DUNWOD",61760,488.2912
"04/26/2021 00:15:00","EDT","GENESE",61753,867.0851
"04/26/2021 00:15:00","EDT","HUD VL",61758,797.5756
"04/26/2021 00:15:00","EDT","LONGIL",61762,1619.2815
"04/26/2021 00:15:00","EDT","MHK VL",61756,630.4208
