"Time Stamp","Time Zone","Name","PTID","Load"
"04/09/2021 00:00:00","EDT","CAPITL",61757,1064.1471
"04/09/2021 00:00:00","EDT","CENTRL",61754,1331.1454
"04/09/2021 00:00:00","EDT","DUNWOD",61760,457.7466
"04/09/2021 00:00:00","EDT","GENESE",61753,869.3744
"04/09/2021 00:00:00","EDT","HUD VL",61758,773.5842
"04/09/2021 00:00:00","EDT","LONGIL",61762,1656.8613
"04/09/2021 00:00:00","EDT","MHK VL",61756,653.9917
"04/09/2021 00:00:00","EDT","MILLWD",61759,233.2883
"04/09/2021 00:00:00","EDT","N.Y.C.",61761,4195.747
"04/09/2021 00:00:00","EDT","NORTH",61755,519.2805
"04/09/2021 00:00:00","EDT","WEST",61752,1460.3414
"04/09/2021 00:05:00","EDT","CAPITL",61757,1049.2115
"04/09/2021 00:05:00","EDT","CENTRL",61754,1332.9324
"04/09/2021 00:05:00","EDT","DUNWOD",61760,454.8169
"04/09/2021 00:05:00","EDT","GENESE",61753,863.3887
"04/09/2021 00:05:00","EDT","HUD VL",61758,773.5323
"04/09/2021 00:05:00","EDT","LONGIL",61762,1655.1503
"04/09/2021 00:05:00","EDT","MHK VL",61756,632.6212
"04/09/2021 00:05:00","EDT","MILLWD",61759,239.0832
"04/09/2021 00:05:00","EDT","N.Y.C.",61761,4178.503
"04/09/2021 00:05:00","EDT","NORTH",61755,533.0772
"04/09/2021 00:05:00","EDT","WEST",61752,1442.0388
"04/09/2021 00:10:00","EDT","CAPITL",61757,1058.0703
"04/09/2021 00:10:00","EDT","CENTRL",61754,1335.5945
"04/09/2021 00:10:00","EDT","DUNWOD",61760,465.9129
"04/09/2021 00:10:00","EDT","GENESE",61753,861.8054
"04/09/2021 00:10:00","EDT","HUD VL",61758,775.255
"04/09/2021 00:10:00","EDT","LONGIL",61762,1633.261
"04/09/2021 00:10:00","EDT","MHK VL",61756,635.9347
"04/09/2021 00:10:00","EDT","MILLWD",61759,223.6765
"04/09/2021 00:10:00","EDT","N.Y.C.",61761,4149.666
"04/09/2021 00:10:00","EDT","NORTH",61755,524.8085
"04/09/2021 00:10:00","EDT","WEST",61752,1430.9928
"04/09/2021 00:15:00","EDT","CAPITL",61757,1045.8241
"04/09/2021 00:15:00","EDT","CENTRL",61754,1323.5999
"04/09/2021 00:15:00","EDT","DUNWOD",61760,451.4244
"04/09/2021 00:15:00","EDT","GENESE",61753,854.7604
"04/09/2021 00:15:00","EDT","HUD VL",61758,763.9382
"04/09/2021 00:15:00","EDT","LONGIL",61762,1635.8759
"04/09/2021 00:15:00","EDT","MHK VL",61756,636.5835
"04/09/2021 00:15:00","EDT","MILLWD",61759,229.8278
"04/09/2021 00:15:00","EDT","N.Y.C.",61761,4136.917
"04/09/2021 00:15:00","EDT","NORTH",61755,534.5894
"04/09/2021 00:15:00","EDT","WEST",61752,1451.5645
"04/09/2021 00:20:00","EDT","CAPITL",61757,1037.8674
"04/09/2021 00:20:00","EDT","CENTRL",61754,1327.4579
"04/09/2021 00:20:00","EDT","DUNWOD",61760,460.7437
"04/09/2021 00:20:00","EDT","GENESE",61753,860.0462
"04/09/2021 00:20:00","EDT","HUD VL",61758,774.01
"04/09/2021 00:20:00","EDT","LONGIL",61762,1608.4231
"04/09/2021 00:20:00","EDT","MHK VL",61756,631.2824
"04/09/2021 00:20:00","EDT","MILLWD",61759,215.9481
"04/09/2021 00:20:00","EDT","N.Y.C.",61761,4110.8447
"04/09/2021 00:20:00","EDT","NORTH",61755,530.2585
"04/09/2021 00:20:00","EDT","WEST",61752,1449.6433
"04/09/2021 00:25:00","EDT","CAPITL",61757,1038.3197
"04/09/2021 00:25:00","EDT","CENTRL",61754,1321.7655
"04/09/2021 00:25:00","EDT","DUNWOD",61760,450.7881
"04/09/2021 00:25:00","EDT","GENESE",61753,857.059
"04/09/2021 00:25:00","EDT","HUD VL",61758,740.7669
"04/09/2021 00:25:00","EDT","LONGIL",61762,1604.9098
"04/09/2021 00:25:00","EDT","MHK VL",61756,632.1022
"04/09/2021 00:25:00","EDT","MILLWD",61759,230.6493
"04/09/2021 00:25:00","EDT","N.Y.C.",61761,4101.8384
"04/09/2021 00:25:00","EDT","NORTH",61755,516.3251
"04/09/2021 00:25:00","EDT","WEST",61752,1431.5311
"04/09/2021 00:30:00","EDT","CAPITL",61757,1041.0142
"04/09/2021 00:30:00","EDT","CENTRL",61754,1315.7296
"04/09/2021 00:30:00","EDT","DUNWOD",61760,436.7317
"04/09/2021 00:30:00","EDT","GENESE",61753,856.5291
"04/09/2021 00:30:00","EDT","HUD VL",61758,763.6895
"04/09/2021 00:30:00","EDT","LONGIL",61762,1616.01
"04/09/2021 00:30:00","EDT","MHK VL",61756,622.5205
"04/09/2021 00:30:00","EDT","MILLWD",61759,224.3158
"04/09/2021 00:30:00","EDT","N.Y.C.",61761,4091.8076
"04/09/2021 00:30:00","EDT","NORTH",61755,520.9929
"04/09/2021 00:30:00","EDT","WEST",61752,1415.0554
"04/09/2021 00:35:00","EDT","CAPITL",61757,1030.9257
"04/09/2021 00:35:00","EDT","CENTRL",61754,1303.9526
"04/09/2021 00:35:00","EDT","DUNWOD",61760,447.0228
"04/09/2021 00:35:00","EDT","GENESE",61753,846.2675
"04/09/2021 00:35:00","EDT","HUD VL",61758,763.7678
"04/09/2021 00:35:00","EDT","LONGIL",61762,1594.6818
"04/09/2021 00:35:00","EDT","MHK VL",61756,620.8945
"04/09/2021 00:35:00","EDT","MILLWD",61759,220.6975
"04/09/2021 00:35:00","EDT","N.Y.C.",61761,4061.0073
"04/09/2021 00:35:00","EDT","NORTH",61755,529.2493
"04/09/2021 00:35:00","EDT","WEST",61752,1439.6978
"04/09/2021 00:40:00","EDT","CAPITL",61757,1017.5055
"04/09/2021 00:40:00","EDT","CENTRL",61754,1312.0258
"04/09/2021 00:40:00","EDT","DUNWOD",61760,440.6812
"04/09/2021 00:40:00","EDT","GENESE",61753,844.3355
"04/09/2021 00:40:00","EDT","HUD VL",61758,734.251
"04/09/2021 00:40:00","EDT","LONGIL",61762,1586.8398
"04/09/2021 00:40:00","EDT","MHK VL",61756,621.8965
"04/09/2021 00:40:00","EDT","MILLWD",61759,222.666
"04/09/2021 00:40:00","EDT","N.Y.C.",61761,4070.6372
"04/09/2021 00:40:00","EDT","NORTH",61755,535.3881
